"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 27, 2015","1,241.78","1,243.92","1,246.89","1,239.92","-","-0.17%"
"Nov 26, 2015","1,243.92","1,247.22","1,250.15","1,242.41","-","-0.26%"
"Nov 25, 2015","1,247.22","1,241.70","1,247.37","1,241.01","-","0.44%"
"Nov 24, 2015","1,241.70","1,250.92","1,251.37","1,241.70","-","-0.74%"
"Nov 23, 2015","1,250.92","1,266.25","1,274.58","1,250.92","-","-1.21%"
"Nov 20, 2015","1,266.25","1,269.81","1,274.77","1,263.38","-","-0.28%"
"Nov 19, 2015","1,269.81","1,270.78","1,272.46","1,268.66","-","-0.08%"
"Nov 18, 2015","1,270.78","1,278.31","1,279.25","1,270.61","-","-0.57%"
"Nov 17, 2015","1,278.01","1,287.57","1,294.27","1,273.64","-","-0.74%"
"Nov 16, 2015","1,287.57","1,303.64","1,303.90","1,284.96","-","-1.23%"
"Nov 13, 2015","1,303.64","1,301.14","1,304.05","1,296.75","-","0.20%"
"Nov 12, 2015","1,301.07","1,313.28","1,314.73","1,300.76","-","-0.93%"
"Nov 11, 2015","1,313.28","1,310.29","1,319.69","1,309.30","-","0.23%"
"Nov 10, 2015","1,310.29","1,322.79","1,326.81","1,310.29","-","-0.94%"
"Nov 09, 2015","1,322.79","1,322.35","1,325.77","1,321.29","-","0.03%"
"Nov 06, 2015","1,322.35","1,314.79","1,322.76","1,313.74","-","0.58%"
"Nov 05, 2015","1,314.73","1,314.04","1,318.32","1,312.96","-","0.05%"
"Nov 04, 2015","1,314.04","1,315.06","1,327.53","1,312.57","-","-0.06%"
"Nov 03, 2015","1,314.87","1,319.48","1,321.07","1,314.05","-","-0.35%"
"Nov 02, 2015","1,319.48","1,319.79","1,325.34","1,314.94","-","-0.08%"
"Oct 30, 2015","1,320.52","1,334.44","1,334.73","1,318.71","-","-1.04%"
"Oct 29, 2015","1,334.44","1,330.30","1,334.44","1,318.19","-","0.31%"
"Oct 28, 2015","1,330.30","1,341.31","1,341.31","1,330.06","-","-0.82%"
"Oct 27, 2015","1,341.31","1,355.90","1,355.90","1,335.81","-","-1.08%"
"Oct 26, 2015","1,355.90","1,364.84","1,365.02","1,355.30","-","-0.66%"
"Oct 23, 2015","1,364.84","1,365.50","1,369.43","1,363.30","-","-0.05%"
"Oct 22, 2015","1,365.50","1,373.32","1,375.82","1,364.21","-","-0.57%"
"Oct 21, 2015","1,373.32","1,375.52","1,378.53","1,360.89","-","-0.16%"
"Oct 20, 2015","1,375.52","1,370.16","1,376.20","1,367.72","-","0.39%"
"Oct 19, 2015","1,370.16","1,356.50","1,370.47","1,356.32","-","1.01%"
"Oct 16, 2015","1,356.50","1,348.57","1,358.69","1,348.57","-","0.59%"
"Oct 15, 2015","1,348.57","1,348.25","1,352.87","1,341.82","-","0.02%"
"Oct 14, 2015","1,348.25","1,365.52","1,365.79","1,348.05","-","-1.26%"
"Oct 13, 2015","1,365.52","1,372.13","1,373.78","1,365.52","-","-0.48%"
"Oct 12, 2015","1,372.13","1,368.81","1,376.46","1,362.38","-","0.24%"
"Oct 09, 2015","1,368.81","1,367.00","1,370.87","1,366.05","-","0.13%"
"Oct 08, 2015","1,367.00","1,367.88","1,372.63","1,358.77","-","-0.06%"
"Oct 07, 2015","1,367.88","1,379.42","1,379.48","1,364.89","-","-0.84%"
"Oct 06, 2015","1,379.42","1,382.56","1,382.56","1,373.64","-","-0.23%"
"Oct 05, 2015","1,382.56","1,388.83","1,388.83","1,381.57","-","-0.45%"
"Oct 02, 2015","1,388.83","1,414.74","1,416.74","1,383.92","-","-1.83%"
"Sep 30, 2015","1,414.74","1,401.54","1,414.74","1,387.79","-","0.94%"
"Sep 29, 2015","1,401.54","1,402.32","1,402.62","1,390.89","-","-0.06%"
"Sep 28, 2015","1,402.32","1,389.89","1,403.56","1,388.88","-","0.89%"
"Sep 23, 2015","1,389.89","1,385.14","1,391.14","1,385.05","332.26M","0.34%"
"Sep 22, 2015","1,385.14","1,378.39","1,390.48","1,378.33","-","0.49%"
"Sep 21, 2015","1,378.39","1,380.98","1,391.55","1,378.02","-","-0.19%"
"Sep 18, 2015","1,380.98","1,383.05","1,385.14","1,373.19","-","-0.15%"
"Sep 17, 2015","1,383.05","1,379.66","1,389.35","1,369.37","-","0.25%"
"Sep 16, 2015","1,379.66","1,377.53","1,379.89","1,367.91","-","0.15%"
"Sep 15, 2015","1,377.53","1,380.62","1,388.85","1,374.57","-","0.68%"
"Sep 14, 2015","1,368.25","1,333.48","1,372.78","1,333.48","-","2.61%"
"Sep 11, 2015","1,333.48","1,321.21","1,339.73","1,321.21","-","0.89%"
"Sep 10, 2015","1,321.73","1,325.16","1,325.16","1,287.15","-","-0.22%"
"Sep 09, 2015","1,324.64","1,367.32","1,367.51","1,320.33","-","-3.12%"
"Sep 08, 2015","1,367.32","1,350.68","1,368.68","1,349.85","-","1.23%"
"Sep 07, 2015","1,350.68","1,325.99","1,350.68","1,325.99","-","1.86%"
"Sep 04, 2015","1,325.99","1,317.82","1,328.96","1,315.80","-","0.62%"
"Sep 03, 2015","1,317.82","1,335.09","1,335.09","1,313.36","-","-1.29%"
"Sep 02, 2015","1,335.09","1,354.14","1,356.45","1,331.12","-","-1.41%"
"Sep 01, 2015","1,354.14","1,327.89","1,357.51","1,327.89","-","1.98%"
"Aug 31, 2015","1,327.89","1,284.25","1,327.89","1,284.25","-","3.32%"
"Aug 28, 2015","1,285.22","1,256.76","1,285.41","1,250.04","-","2.26%"
"Aug 27, 2015","1,256.76","1,251.64","1,258.02","1,248.28","-","0.41%"
"Aug 26, 2015","1,251.64","1,283.45","1,283.45","1,251.31","-","-2.48%"
"Aug 25, 2015","1,283.45","1,317.24","1,317.24","1,274.77","-","-2.57%"
"Aug 24, 2015","1,317.24","1,345.32","1,345.62","1,316.54","-","-2.09%"
"Aug 21, 2015","1,345.32","1,337.57","1,353.85","1,330.49","-","0.58%"
"Aug 20, 2015","1,337.57","1,346.79","1,347.15","1,326.75","-","-0.68%"
"Aug 19, 2015","1,346.79","1,352.28","1,352.28","1,326.30","-","-0.41%"
"Aug 18, 2015","1,352.28","1,349.53","1,352.28","1,335.21","-","0.20%"
"Aug 17, 2015","1,349.53","1,382.41","1,382.44","1,348.03","-","-2.38%"
"Aug 14, 2015","1,382.41","1,383.31","1,387.55","1,378.29","-","-0.07%"
"Aug 13, 2015","1,383.31","1,401.68","1,401.68","1,380.21","-","-1.31%"
"Aug 12, 2015","1,401.68","1,410.35","1,410.74","1,399.10","-","-0.61%"
"Aug 11, 2015","1,410.35","1,416.69","1,420.34","1,406.06","-","-0.51%"
"Aug 10, 2015","1,417.60","1,421.51","1,432.43","1,417.56","-","-0.28%"
"Aug 07, 2015","1,421.51","1,424.72","1,425.95","1,415.66","-","-0.23%"
"Aug 06, 2015","1,424.72","1,419.44","1,432.28","1,419.15","-","0.36%"
"Aug 05, 2015","1,419.56","1,376.64","1,421.08","1,376.64","-","3.12%"
"Aug 04, 2015","1,376.64","1,364.55","1,376.64","1,362.61","-","0.89%"
"Aug 03, 2015","1,364.55","1,360.85","1,366.78","1,358.70","-","0.27%"
"Jul 31, 2015","1,360.85","1,377.43","1,378.24","1,354.15","-","-1.18%"
"Jul 30, 2015","1,377.16","1,380.85","1,382.37","1,372.25","-","-0.27%"
"Jul 29, 2015","1,380.85","1,386.26","1,389.29","1,379.26","-","-0.41%"
"Jul 28, 2015","1,386.59","1,396.84","1,398.51","1,385.71","-","-0.73%"
"Jul 27, 2015","1,396.84","1,412.19","1,412.38","1,394.14","-","-1.09%"
"Jul 24, 2015","1,412.19","1,418.79","1,420.01","1,410.75","-","-0.47%"
"Jul 23, 2015","1,418.79","1,421.38","1,424.53","1,417.40","-","-0.19%"
"Jul 22, 2015","1,421.50","1,424.77","1,427.23","1,418.62","-","-0.23%"
"Jul 21, 2015","1,424.77","1,411.69","1,424.97","1,408.87","-","0.93%"
"Jul 16, 2015","1,411.69","1,406.49","1,411.79","1,387.99","-","0.37%"
"Jul 15, 2015","1,406.49","1,425.01","1,425.37","1,404.98","-","-1.30%"
"Jul 14, 2015","1,425.01","1,437.93","1,437.93","1,424.50","-","-0.90%"
"Jul 13, 2015","1,437.93","1,445.12","1,449.63","1,437.17","-","-0.50%"
"Jul 10, 2015","1,445.12","1,447.90","1,449.05","1,442.95","-","-0.19%"
"Jul 09, 2015","1,447.90","1,462.77","1,464.39","1,447.26","-","-1.02%"
"Jul 08, 2015","1,462.77","1,477.73","1,477.73","1,460.94","-","-1.01%"
"Jul 07, 2015","1,477.73","1,482.98","1,486.87","1,474.67","-","-0.35%"
"Jul 06, 2015","1,482.98","1,488.17","1,488.38","1,479.22","-","-0.35%"
"Jul 03, 2015","1,488.17","1,496.20","1,496.38","1,487.79","-","-0.54%"
"Jul 02, 2015","1,496.20","1,501.55","1,501.85","1,493.61","-","-0.38%"
"Jul 01, 2015","1,501.95","1,526.04","1,526.84","1,498.01","-","-1.58%"
"Jun 30, 2015","1,526.04","1,521.61","1,526.52","1,510.96","-","0.29%"
"Jun 29, 2015","1,521.61","1,503.81","1,521.61","1,503.30","-","1.18%"
"Jun 26, 2015","1,503.81","1,513.95","1,513.95","1,498.34","-","-0.67%"
"Jun 25, 2015","1,513.95","1,521.11","1,521.11","1,510.04","-","-0.47%"
"Jun 24, 2015","1,521.11","1,527.42","1,529.57","1,519.36","-","-0.41%"
"Jun 23, 2015","1,527.42","1,524.80","1,531.68","1,524.80","-","0.17%"
"Jun 22, 2015","1,524.80","1,517.66","1,524.80","1,517.22","-","0.47%"
"Jun 19, 2015","1,517.66","1,528.54","1,529.71","1,515.73","-","-0.71%"
"Jun 18, 2015","1,528.54","1,529.97","1,534.16","1,524.33","-","-0.09%"
"Jun 17, 2015","1,529.97","1,534.94","1,535.84","1,528.28","-","-0.32%"
"Jun 16, 2015","1,534.94","1,539.99","1,540.60","1,529.60","-","-0.33%"
"Jun 15, 2015","1,539.99","1,535.82","1,539.99","1,533.00","-","0.27%"
"Jun 12, 2015","1,535.82","1,532.17","1,542.37","1,532.17","-","0.24%"
"Jun 11, 2015","1,532.17","1,525.72","1,532.66","1,524.50","-","0.42%"
"Jun 10, 2015","1,525.72","1,527.54","1,530.61","1,524.58","-","-0.12%"
"Jun 09, 2015","1,527.54","1,534.70","1,535.54","1,527.50","-","-0.47%"
"Jun 08, 2015","1,534.70","1,537.90","1,539.52","1,532.84","-","-0.21%"
"Jun 05, 2015","1,537.90","1,526.55","1,537.90","1,519.68","-","0.74%"
"Jun 04, 2015","1,526.55","1,545.18","1,545.59","1,525.39","-","-1.29%"
"Jun 03, 2015","1,546.53","1,556.14","1,556.57","1,540.72","-","-0.62%"
"Jun 02, 2015","1,556.14","1,555.78","1,556.49","1,551.33","-","0.02%"
"Jun 01, 2015","1,555.78","1,569.73","1,570.87","1,555.78","-","-0.89%"
"May 28, 2015","1,569.73","1,573.42","1,577.02","1,568.00","-","-0.23%"
"May 27, 2015","1,573.42","1,573.05","1,573.42","1,561.52","-","0.02%"
"May 26, 2015","1,573.05","1,567.62","1,576.17","1,567.25","-","0.35%"
"May 25, 2015","1,567.62","1,573.06","1,575.58","1,567.17","-","-0.35%"
"May 22, 2015","1,573.06","1,584.18","1,584.18","1,571.41","-","-0.70%"
"May 21, 2015","1,584.18","1,587.59","1,587.59","1,582.79","-","-0.21%"
"May 20, 2015","1,587.59","1,597.31","1,598.59","1,585.75","-","-0.61%"
"May 19, 2015","1,597.31","1,602.62","1,607.18","1,594.75","-","-0.33%"
"May 18, 2015","1,602.62","1,583.59","1,602.62","1,583.59","-","1.20%"
"May 15, 2015","1,583.59","1,582.23","1,586.33","1,580.25","-","0.09%"
"May 14, 2015","1,582.23","1,571.10","1,582.23","1,571.10","-","0.71%"
"May 13, 2015","1,571.10","1,563.61","1,579.28","1,563.61","-","0.48%"
"May 12, 2015","1,563.61","1,577.55","1,581.79","1,563.40","-","-0.88%"
"May 11, 2015","1,577.55","1,579.54","1,579.54","1,570.24","-","-0.13%"
"May 08, 2015","1,579.54","1,580.78","1,582.63","1,578.41","-","-0.08%"
"May 07, 2015","1,580.78","1,580.02","1,588.95","1,577.52","-","0.05%"
"May 06, 2015","1,580.02","1,590.03","1,590.67","1,577.92","-","-0.63%"
"May 05, 2015","1,590.03","1,592.41","1,603.52","1,584.93","-","-0.15%"
"May 04, 2015","1,592.37","1,588.06","1,604.53","1,583.35","-","0.27%"
"Apr 30, 2015","1,588.06","1,562.03","1,589.79","1,560.41","-","1.67%"
"Apr 29, 2015","1,562.03","1,565.39","1,569.68","1,559.81","-","-0.21%"
"Apr 28, 2015","1,565.39","1,576.38","1,576.93","1,563.89","-","-0.70%"
"Apr 27, 2015","1,576.38","1,585.47","1,586.56","1,575.17","-","-0.57%"
"Apr 24, 2015","1,585.47","1,585.66","1,585.66","1,576.73","-","-0.01%"
"Apr 23, 2015","1,585.66","1,589.78","1,593.38","1,583.75","-","-0.26%"
"Apr 22, 2015","1,589.78","1,588.48","1,591.77","1,582.74","-","0.08%"
"Apr 21, 2015","1,588.48","1,600.30","1,602.98","1,582.40","-","-0.77%"
"Apr 20, 2015","1,600.83","1,607.58","1,612.64","1,600.62","-","-0.42%"
"Apr 17, 2015","1,607.58","1,598.54","1,610.62","1,594.59","-","0.57%"
"Apr 16, 2015","1,598.54","1,604.70","1,618.12","1,596.54","-","-0.38%"
"Apr 15, 2015","1,604.70","1,609.80","1,612.50","1,603.89","-","-0.32%"
"Apr 14, 2015","1,609.87","1,619.39","1,640.02","1,606.53","-","-0.59%"
"Apr 13, 2015","1,619.47","1,605.16","1,619.47","1,591.87","-","0.89%"
"Apr 10, 2015","1,605.16","1,581.04","1,607.48","1,581.04","-","1.53%"
"Apr 09, 2015","1,581.04","1,562.90","1,589.21","1,552.23","-","1.16%"
"Apr 08, 2015","1,562.90","1,603.17","1,603.17","1,556.14","-","-2.51%"
"Apr 07, 2015","1,603.17","1,646.78","1,646.84","1,599.15","-","-2.65%"
"Apr 02, 2015","1,646.78","1,578.20","1,650.63","1,578.20","-","4.32%"
"Apr 01, 2015","1,578.58","1,451.05","1,580.38","1,451.05","-","8.79%"
"Mar 31, 2015","1,451.05","1,417.46","1,451.05","1,416.47","-","2.37%"
"Mar 30, 2015","1,417.46","1,397.08","1,417.46","1,396.87","-","1.49%"
"Mar 27, 2015","1,396.64","1,371.01","1,397.34","1,369.63","-","1.87%"
"Mar 26, 2015","1,371.01","1,358.38","1,371.37","1,358.38","-","0.93%"
"Mar 25, 2015","1,358.38","1,340.47","1,359.95","1,339.33","-","1.34%"
"Mar 24, 2015","1,340.47","1,337.86","1,344.40","1,331.72","-","0.20%"
"Mar 23, 2015","1,337.86","1,327.57","1,339.54","1,325.47","-","0.78%"
"Mar 20, 2015","1,327.57","1,323.03","1,327.63","1,319.40","-","0.34%"
"Mar 19, 2015","1,323.03","1,331.49","1,333.52","1,319.56","-","-0.73%"
"Mar 18, 2015","1,332.75","1,343.83","1,343.83","1,328.69","-","-0.79%"
"Mar 17, 2015","1,343.38","1,364.23","1,365.41","1,336.61","-","-1.53%"
"Mar 16, 2015","1,364.23","1,405.99","1,405.99","1,363.88","-","-2.97%"
"Mar 13, 2015","1,405.99","1,419.24","1,422.32","1,405.07","-","-0.93%"
"Mar 12, 2015","1,419.24","1,413.74","1,420.97","1,409.79","-","0.39%"
"Mar 11, 2015","1,413.74","1,442.93","1,445.14","1,409.77","-","-2.02%"
"Mar 10, 2015","1,442.93","1,434.38","1,448.94","1,434.38","-","0.57%"
"Mar 09, 2015","1,434.71","1,425.74","1,454.89","1,425.74","-","0.63%"
"Mar 06, 2015","1,425.74","1,386.59","1,429.15","1,386.59","-","2.82%"
"Mar 05, 2015","1,386.59","1,401.95","1,403.62","1,383.47","-","-1.10%"
"Mar 04, 2015","1,401.95","1,401.01","1,409.14","1,397.65","-","0.07%"
"Mar 03, 2015","1,401.01","1,380.48","1,401.99","1,380.48","-","1.49%"
"Mar 02, 2015","1,380.48","1,370.21","1,380.48","1,370.21","-","0.75%"
"Feb 27, 2015","1,370.21","1,366.79","1,373.36","1,358.94","-","0.25%"
"Feb 26, 2015","1,366.79","1,375.16","1,377.12","1,365.27","-","-0.61%"
"Feb 25, 2015","1,375.16","1,372.43","1,375.56","1,365.39","-","0.29%"
"Feb 24, 2015","1,371.13","1,351.44","1,372.66","1,351.33","-","1.46%"
"Feb 23, 2015","1,351.44","1,328.41","1,352.89","1,328.41","-","1.73%"
"Feb 20, 2015","1,328.41","1,321.83","1,333.16","1,309.43","-","0.50%"
"Feb 19, 2015","1,321.83","1,314.49","1,327.91","1,307.33","-","0.56%"
"Feb 18, 2015","1,314.49","1,281.68","1,317.92","1,281.68","-","2.56%"
"Feb 17, 2015","1,281.68","1,246.18","1,288.92","1,243.17","-","2.85%"
"Feb 16, 2015","1,246.18","1,238.93","1,246.54","1,233.21","-","0.59%"
"Feb 13, 2015","1,238.93","1,254.99","1,261.25","1,230.82","-","-1.28%"
"Feb 12, 2015","1,254.99","1,290.14","1,290.14","1,253.16","-","-2.72%"
"Feb 11, 2015","1,290.14","1,304.95","1,305.47","1,286.98","-","-1.13%"
"Feb 10, 2015","1,304.95","1,317.49","1,317.94","1,296.99","-","-0.95%"
"Feb 09, 2015","1,317.49","1,349.66","1,353.93","1,317.29","-","-2.38%"
"Feb 06, 2015","1,349.66","1,364.12","1,367.43","1,348.40","-","-1.06%"
"Feb 05, 2015","1,364.12","1,384.83","1,388.06","1,361.31","-","-1.50%"
"Feb 04, 2015","1,384.83","1,357.46","1,386.89","1,356.54","-","2.02%"
"Feb 03, 2015","1,357.46","1,350.08","1,368.50","1,343.52","-","0.55%"
"Feb 02, 2015","1,350.08","1,334.09","1,350.55","1,334.09","-","1.20%"
"Jan 30, 2015","1,334.09","1,337.77","1,338.96","1,328.38","-","-0.28%"
"Jan 29, 2015","1,337.77","1,353.12","1,354.00","1,335.00","-","-1.13%"
"Jan 28, 2015","1,353.12","1,351.28","1,356.11","1,347.80","-","0.14%"
"Jan 27, 2015","1,351.28","1,346.98","1,352.85","1,344.16","-","0.32%"
"Jan 26, 2015","1,346.98","1,348.36","1,350.41","1,341.62","-","-0.06%"
"Jan 23, 2015","1,347.79","1,341.02","1,347.79","1,341.02","-","0.50%"
"Jan 22, 2015","1,341.02","1,345.72","1,346.48","1,336.93","-","-0.35%"
"Jan 21, 2015","1,345.72","1,349.19","1,354.32","1,344.92","-","-0.26%"
"Jan 20, 2015","1,349.19","1,344.77","1,363.60","1,344.77","-","0.33%"
"Jan 19, 2015","1,344.77","1,305.23","1,347.97","1,305.23","-","3.04%"
"Jan 16, 2015","1,305.07","1,292.98","1,318.42","1,292.98","-","0.94%"
"Jan 15, 2015","1,292.98","1,289.85","1,305.43","1,289.02","-","0.24%"
"Jan 14, 2015","1,289.85","1,333.80","1,337.41","1,287.48","-","-3.30%"
"Jan 13, 2015","1,333.80","1,352.55","1,352.73","1,320.01","-","-1.45%"
"Jan 12, 2015","1,353.49","1,361.46","1,361.46","1,325.01","-","-0.51%"
"Jan 09, 2015","1,360.44","1,365.50","1,382.42","1,357.69","-","-0.37%"
"Jan 08, 2015","1,365.50","1,401.31","1,401.31","1,365.41","-","-2.56%"
"Jan 07, 2015","1,401.31","1,466.78","1,466.78","1,400.95","-","-4.46%"
"Jan 06, 2015","1,466.78","1,536.30","1,539.33","1,466.78","-","-4.53%"
"Jan 05, 2015","1,536.30","1,563.22","1,563.22","1,528.24","-","-1.72%"
"Dec 31, 2014","1,563.22","1,588.69","1,603.92","1,545.32","-","-0.90%"
"Dec 30, 2014","1,577.36","1,571.25","1,590.75","1,546.55","-","0.39%"
"Dec 29, 2014","1,571.25","1,555.20","1,584.27","1,555.20","-","1.03%"
"Dec 24, 2014","1,555.20","1,489.55","1,555.20","1,489.55","-","4.41%"
"Dec 23, 2014","1,489.55","1,431.92","1,491.63","1,431.92","-","4.02%"
"Dec 22, 2014","1,431.92","1,378.87","1,448.85","1,378.78","-","3.85%"
"Dec 19, 2014","1,378.87","1,331.27","1,378.87","1,331.27","-","3.58%"
"Dec 18, 2014","1,331.27","1,306.48","1,331.88","1,278.54","-","1.90%"
"Dec 17, 2014","1,306.48","1,352.16","1,352.31","1,303.17","-","-3.38%"
"Dec 16, 2014","1,352.16","1,382.59","1,384.19","1,350.97","-","-2.20%"
"Dec 15, 2014","1,382.59","1,397.45","1,398.43","1,370.16","-","-1.06%"
"Dec 12, 2014","1,397.45","1,416.29","1,417.98","1,378.56","-","-1.33%"
"Dec 11, 2014","1,416.29","1,472.22","1,473.87","1,412.34","-","-3.80%"
"Dec 10, 2014","1,472.22","1,503.88","1,504.14","1,469.26","-","-2.11%"
"Dec 09, 2014","1,503.88","1,507.90","1,512.38","1,494.40","-","-0.27%"
"Dec 08, 2014","1,507.90","1,516.67","1,516.67","1,500.01","-","-0.58%"
"Dec 05, 2014","1,516.67","1,514.87","1,523.23","1,499.69","-","0.12%"
"Dec 04, 2014","1,514.87","1,516.22","1,529.02","1,513.42","-","-0.09%"
"Dec 03, 2014","1,516.22","1,525.27","1,533.42","1,514.66","-","-0.59%"
"Dec 02, 2014","1,525.27","1,548.73","1,549.94","1,518.57","-","-1.51%"
"Dec 01, 2014","1,548.73","1,576.70","1,576.70","1,547.34","-","-1.72%"
"Nov 28, 2014","1,575.87","1,586.29","1,593.45","1,565.03","-","-0.66%"
"Nov 27, 2014","1,586.29","1,569.02","1,595.16","1,569.02","-","1.10%"
"Nov 26, 2014","1,569.02","1,542.02","1,574.17","1,542.02","-","1.75%"
"Nov 25, 2014","1,542.02","1,528.98","1,542.02","1,526.57","-","0.90%"
"Nov 24, 2014","1,528.25","1,536.78","1,539.22","1,523.66","-","0.03%"
"Nov 21, 2014","1,527.82","1,509.09","1,527.82","1,502.97","-","1.16%"
"Nov 20, 2014","1,510.32","1,528.85","1,531.01","1,492.05","-","-2.09%"
"Nov 19, 2014","1,542.61","1,571.96","1,572.65","1,542.61","-","-1.87%"
"Nov 18, 2014","1,571.96","1,593.38","1,593.97","1,570.30","-","-1.34%"
"Nov 17, 2014","1,593.38","1,585.52","1,610.91","1,585.52","-","0.56%"
"Nov 14, 2014","1,584.58","1,560.35","1,584.58","1,551.43","-","1.55%"
"Nov 13, 2014","1,560.35","1,552.79","1,560.35","1,532.74","-","0.49%"
"Nov 12, 2014","1,552.79","1,535.06","1,560.35","1,522.37","-","1.16%"
"Nov 11, 2014","1,535.06","1,496.53","1,535.36","1,496.53","-","2.57%"
"Nov 10, 2014","1,496.53","1,480.33","1,496.53","1,461.19","-","1.09%"
"Nov 07, 2014","1,480.33","1,535.81","1,535.81","1,470.16","-","-3.61%"
"Nov 06, 2014","1,535.81","1,602.86","1,602.86","1,525.77","-","-4.18%"
"Nov 05, 2014","1,602.86","1,647.47","1,647.96","1,597.45","-","-2.71%"
"Nov 04, 2014","1,647.47","1,676.95","1,678.29","1,647.39","-","-1.76%"
"Nov 03, 2014","1,676.95","1,683.72","1,686.26","1,659.28","-","-0.40%"
"Oct 31, 2014","1,683.72","1,707.32","1,707.32","1,674.14","-","-1.38%"
"Oct 30, 2014","1,707.32","1,714.05","1,714.53","1,699.57","-","-0.39%"
"Oct 29, 2014","1,714.05","1,721.57","1,722.28","1,707.93","-","-0.44%"
"Oct 28, 2014","1,721.57","1,749.97","1,750.39","1,719.04","-","-1.62%"
"Oct 27, 2014","1,749.97","1,762.57","1,763.63","1,742.54","-","-0.71%"
"Oct 24, 2014","1,762.57","1,765.78","1,768.07","1,753.75","-","-0.18%"
"Oct 23, 2014","1,765.78","1,768.10","1,768.10","1,758.61","-","-0.13%"
"Oct 22, 2014","1,768.10","1,756.50","1,768.10","1,754.10","-","0.66%"
"Oct 21, 2014","1,756.50","1,750.83","1,759.67","1,750.83","-","0.32%"
"Oct 20, 2014","1,750.83","1,728.41","1,768.69","1,728.41","-","1.30%"
"Oct 17, 2014","1,728.41","1,737.25","1,744.00","1,716.51","-","-0.51%"
"Oct 16, 2014","1,737.25","1,775.14","1,775.14","1,715.33","-","-2.13%"
"Oct 15, 2014","1,775.14","1,800.04","1,800.04","1,774.07","-","-1.38%"
"Oct 14, 2014","1,800.04","1,826.45","1,826.45","1,789.66","-","-1.45%"
"Oct 13, 2014","1,826.45","1,844.59","1,845.47","1,824.18","-","-0.98%"
"Oct 10, 2014","1,844.59","1,854.30","1,854.36","1,838.01","-","-0.52%"
"Oct 09, 2014","1,854.30","1,869.72","1,874.45","1,854.04","-","-0.82%"
"Oct 08, 2014","1,869.72","1,875.63","1,881.62","1,864.13","-","-0.32%"
"Oct 03, 2014","1,875.63","1,879.57","1,879.76","1,864.41","-","-0.21%"
"Oct 02, 2014","1,879.57","1,882.26","1,884.52","1,876.67","-","-0.14%"
"Sep 30, 2014","1,882.26","1,876.73","1,883.81","1,864.31","-","0.29%"
"Sep 29, 2014","1,876.73","1,861.61","1,877.22","1,859.23","-","0.81%"
"Sep 26, 2014","1,861.61","1,857.75","1,861.61","1,850.55","-","0.21%"
"Sep 25, 2014","1,857.75","1,858.49","1,859.39","1,840.89","-","-0.04%"
"Sep 24, 2014","1,858.49","1,847.35","1,858.49","1,839.05","-","0.60%"
"Sep 23, 2014","1,847.35","1,872.34","1,873.70","1,844.86","-","-1.33%"
"Sep 22, 2014","1,872.34","1,874.36","1,876.51","1,859.73","-","-0.11%"
"Sep 19, 2014","1,874.36","1,856.56","1,874.36","1,852.90","-","0.96%"
"Sep 18, 2014","1,856.56","1,852.91","1,856.72","1,849.84","-","0.20%"
"Sep 17, 2014","1,852.91","1,850.75","1,864.70","1,844.95","-","0.12%"
"Sep 16, 2014","1,850.75","1,857.14","1,857.31","1,842.72","-","-0.34%"
